month,hour,day_type,non_shiftable_load,solar_generation,carbon_intensity,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
6,2,3,1.1319166,0.0,0.18419644,0.22,0.22,0.22,0.22,15.6,90.0,0.0,0.0,18.9,21.1,16.7,73.0,68.0,93.0,449.0,932.0,0.0,472.0,794.0,0.0
6,3,3,0.6536833,0.0,0.1787523,0.22,0.22,0.22,0.22,15.6,86.0,0.0,0.0,19.4,21.1,16.7,70.0,68.0,90.0,638.0,800.0,0.0,599.0,709.0,0.0
6,4,3,0.38523334,0.0,0.18283774,0.22,0.22,0.54,0.22,15.6,90.0,0.0,0.0,20.0,20.6,16.1,68.0,73.0,90.0,825.0,632.0,0.0,741.0,639.0,0.0
6,5,3,0.35888332,0.0,0.18212152,0.22,0.22,0.54,0.22,15.6,90.0,0.0,0.0,20.6,20.0,15.6,65.0,73.0,93.0,902.0,438.0,0.0,632.0,521.0,0.0
6,6,3,0.35046667,13.504167,0.19590452,0.22,0.22,0.54,0.22,16.1,87.0,32.0,0.0,21.1,18.9,16.7,66.0,81.0,90.0,1009.0,249.0,64.0,803.0,342.0,130.0
6,7,3,0.35656667,43.966667,0.19553621,0.22,0.22,0.54,0.22,18.0,77.0,209.0,186.0,21.7,17.8,18.3,66.0,80.0,84.0,1005.0,0.0,252.0,831.0,0.0,361.0
6,8,3,0.6599917,181.19583,0.20250107,0.22,0.22,0.54,0.22,18.9,73.0,449.0,472.0,21.1,17.2,20.6,68.0,81.0,70.0,932.0,0.0,464.0,794.0,0.0,581.0
6,9,3,0.69545,348.98334,0.20740627,0.22,0.22,0.22,0.22,19.4,70.0,638.0,599.0,21.1,17.2,22.2,68.0,81.0,66.0,800.0,0.0,664.0,709.0,0.0,693.0
6,10,3,0.37385,497.69583,0.2193633,0.22,0.54,0.22,0.22,20.0,68.0,825.0,741.0,20.6,17.2,22.2,73.0,84.0,66.0,632.0,0.0,842.0,639.0,0.0,777.0
6,11,3,0.38173333,610.82086,0.22351018,0.22,0.54,0.22,0.22,20.6,65.0,902.0,632.0,20.0,17.2,22.8,73.0,90.0,64.0,438.0,0.0,919.0,521.0,0.0,686.0
6,12,3,0.34765,694.0292,0.22420348,0.22,0.54,0.22,0.22,21.1,66.0,1009.0,803.0,18.9,17.2,22.8,81.0,93.0,64.0,249.0,0.0,914.0,342.0,0.0,546.0
6,13,3,0.32358333,739.7792,0.22727698,0.22,0.54,0.22,0.22,21.7,66.0,1005.0,831.0,17.8,17.2,22.2,80.0,90.0,66.0,0.0,0.0,924.0,0.0,0.0,596.0
6,14,3,0.45768332,750.5917,0.23761144,0.22,0.54,0.22,0.22,21.1,68.0,932.0,794.0,17.2,16.7,22.2,81.0,93.0,64.0,0.0,0.0,919.0,0.0,0.0,745.0
6,15,3,0.55051666,719.15,0.24257371,0.22,0.22,0.22,0.22,21.1,68.0,800.0,709.0,17.2,16.7,22.2,81.0,90.0,66.0,0.0,0.0,806.0,0.0,0.0,727.0
6,16,3,0.34961668,630.8375,0.24218601,0.22,0.22,0.22,0.54,20.6,73.0,632.0,639.0,17.2,16.1,21.7,84.0,90.0,66.0,0.0,0.0,604.0,0.0,0.0,553.0
6,17,3,0.46576667,500.48334,0.23972934,0.22,0.22,0.22,0.54,20.0,73.0,438.0,521.0,17.2,15.6,20.6,90.0,93.0,75.0,0.0,0.0,430.0,0.0,0.0,502.0
6,18,3,1.2533667,324.60416,0.23811711,0.22,0.22,0.22,0.54,18.9,81.0,249.0,342.0,17.2,16.7,20.0,93.0,90.0,73.0,0.0,64.0,249.0,0.0,130.0,341.0
6,19,3,0.9714667,0.0,0.23191321,0.22,0.22,0.22,0.54,17.8,80.0,0.0,0.0,17.2,18.3,19.4,90.0,84.0,70.0,0.0,252.0,0.0,0.0,361.0,0.0
6,20,3,0.6895667,0.0,0.22087228,0.22,0.22,0.22,0.54,17.2,81.0,0.0,0.0,16.7,20.6,18.3,93.0,70.0,84.0,0.0,464.0,0.0,0.0,581.0,0.0
6,21,3,0.6585333499999999,0.0,0.21654756,0.22,0.22,0.22,0.22,17.2,81.0,0.0,0.0,16.7,22.2,17.8,90.0,66.0,87.0,0.0,664.0,0.0,0.0,693.0,0.0
6,22,3,0.6275,0.0,0.19766779,0.22,0.22,0.22,0.22,17.2,84.0,0.0,0.0,16.1,22.2,17.8,90.0,66.0,90.0,0.0,842.0,0.0,0.0,777.0,0.0
6,23,3,1.0513374999999998,0.0,0.17890006,0.22,0.22,0.22,0.22,17.2,90.0,0.0,0.0,15.6,22.8,17.2,93.0,64.0,90.0,0.0,919.0,0.0,0.0,686.0,0.0
6,24,3,1.475175,0.0,0.17590202,0.22,0.22,0.22,0.22,17.2,93.0,0.0,0.0,16.7,22.8,18.3,90.0,64.0,87.0,64.0,914.0,0.0,130.0,546.0,0.0
6,1,4,0.69515,0.0,0.15609297,0.22,0.22,0.22,0.22,17.2,90.0,0.0,0.0,18.3,22.2,17.2,84.0,66.0,93.0,252.0,924.0,0.0,361.0,596.0,0.0
6,2,4,0.47741,0.0,0.14917572,0.22,0.22,0.22,0.22,16.7,93.0,0.0,0.0,20.6,22.2,17.2,70.0,64.0,90.0,464.0,919.0,0.0,581.0,745.0,0.0
6,3,4,0.45151666,0.0,0.1449032,0.22,0.22,0.22,0.22,16.7,90.0,0.0,0.0,22.2,22.2,17.2,66.0,66.0,90.0,664.0,806.0,0.0,693.0,727.0,0.0
6,4,4,0.44985,0.0,0.14719467,0.22,0.22,0.54,0.22,16.1,90.0,0.0,0.0,22.2,21.7,16.1,66.0,66.0,93.0,842.0,604.0,0.0,777.0,553.0,0.0
6,5,4,0.44786668,0.0,0.15281013,0.22,0.22,0.54,0.22,15.6,93.0,0.0,0.0,22.8,20.6,17.2,64.0,75.0,90.0,919.0,430.0,0.0,686.0,502.0,0.0
6,6,4,0.43533334,12.470834,0.16430627,0.22,0.22,0.54,0.22,16.7,90.0,64.0,130.0,22.8,20.0,17.8,64.0,73.0,87.0,914.0,249.0,66.0,546.0,341.0,153.0
6,7,4,0.41736665,42.375,0.17305116,0.22,0.22,0.54,0.22,18.3,84.0,252.0,361.0,22.2,19.4,18.9,66.0,70.0,81.0,924.0,0.0,260.0,596.0,0.0,438.0
6,8,4,0.42325,178.50833,0.1766771,0.22,0.22,0.54,0.22,20.6,70.0,464.0,581.0,22.2,18.3,21.1,64.0,84.0,66.0,919.0,0.0,469.0,745.0,0.0,616.0
6,9,4,1.5923166,347.27084,0.18690023,0.22,0.22,0.22,0.22,22.2,66.0,664.0,693.0,22.2,17.8,23.9,66.0,87.0,54.0,806.0,0.0,659.0,727.0,0.0,675.0
6,10,4,0.99555,493.56668,0.19530514,0.22,0.54,0.22,0.22,22.2,66.0,842.0,777.0,21.7,17.8,22.8,66.0,90.0,66.0,604.0,0.0,842.0,553.0,0.0,777.0
6,11,4,1.78425,606.42084,0.20386238,0.22,0.54,0.22,0.22,22.8,64.0,919.0,686.0,20.6,17.2,22.8,75.0,90.0,68.0,430.0,0.0,937.0,502.0,0.0,788.0
6,12,4,2.2046168,687.87085,0.20052461,0.22,0.54,0.22,0.22,22.8,64.0,914.0,546.0,20.0,18.3,22.2,73.0,87.0,71.0,249.0,0.0,1003.0,341.0,0.0,821.0
6,13,4,2.1451834,730.17084,0.20686172,0.22,0.54,0.22,0.22,22.2,66.0,924.0,596.0,19.4,17.2,22.2,70.0,93.0,71.0,0.0,0.0,1004.0,0.0,0.0,831.0
6,14,4,2.08575,735.12085,0.21196,0.22,0.54,0.22,0.22,22.2,64.0,919.0,745.0,18.3,17.2,22.8,84.0,90.0,66.0,0.0,0.0,919.0,0.0,0.0,745.0
6,15,4,0.6895667,711.36664,0.2136462,0.22,0.22,0.22,0.22,22.2,66.0,806.0,727.0,17.8,17.2,22.2,87.0,90.0,68.0,0.0,0.0,780.0,0.0,0.0,672.0
6,16,4,0.6895667,633.375,0.21397492,0.22,0.22,0.22,0.54,21.7,66.0,604.0,553.0,17.8,16.1,22.8,90.0,93.0,64.0,0.0,0.0,625.0,0.0,0.0,639.0
6,17,4,0.6895667,504.34167,0.20507318,0.22,0.22,0.22,0.54,20.6,75.0,430.0,502.0,17.2,17.2,22.2,90.0,90.0,64.0,0.0,0.0,454.0,0.0,0.0,579.0
6,18,4,0.6895667,327.41043,0.20254312,0.22,0.22,0.22,0.54,20.0,73.0,249.0,341.0,18.3,17.8,21.1,87.0,87.0,73.0,0.0,66.0,248.0,0.0,153.0,334.0
6,19,4,0.6895667,0.0,0.19508179,0.22,0.22,0.22,0.54,19.4,70.0,0.0,0.0,17.2,18.9,20.0,93.0,81.0,81.0,0.0,260.0,0.0,0.0,438.0,0.0
6,20,4,0.6895667,0.0,0.19121075,0.22,0.22,0.22,0.54,18.3,84.0,0.0,0.0,17.2,21.1,18.9,90.0,66.0,90.0,0.0,469.0,0.0,0.0,616.0,0.0
6,21,4,0.6895667,0.0,0.18733399,0.22,0.22,0.22,0.22,17.8,87.0,0.0,0.0,17.2,23.9,18.3,90.0,54.0,93.0,0.0,659.0,0.0,0.0,675.0,0.0
6,22,4,1.283325,0.0,0.1749836,0.22,0.22,0.22,0.22,17.8,90.0,0.0,0.0,16.1,22.8,18.3,93.0,66.0,93.0,0.0,842.0,0.0,0.0,777.0,0.0
6,23,4,1.8770833,0.0,0.15773581,0.22,0.22,0.22,0.22,17.2,90.0,0.0,0.0,17.2,22.8,17.8,90.0,68.0,90.0,0.0,937.0,0.0,0.0,788.0,0.0
6,24,4,0.6895667,0.0,0.14278577,0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,17.8,22.2,17.8,87.0,71.0,87.0,66.0,1003.0,0.0,153.0,821.0,0.0
6,1,5,1.96685,0.0,0.14269485,0.22,0.22,0.22,0.22,17.2,93.0,0.0,0.0,18.9,22.2,17.8,81.0,71.0,93.0,260.0,1004.0,0.0,438.0,831.0,0.0
6,2,5,0.33366665,0.0,0.14165579,0.22,0.22,0.22,0.22,17.2,90.0,0.0,0.0,21.1,22.8,17.8,66.0,66.0,90.0,469.0,919.0,0.0,616.0,745.0,0.0
6,3,5,0.32613334,0.0,0.14347665,0.22,0.22,0.22,0.22,17.2,90.0,0.0,0.0,23.9,22.2,16.7,54.0,68.0,93.0,659.0,780.0,0.0,675.0,672.0,0.0
6,4,5,0.32141668,0.0,0.14922911,0.22,0.22,0.54,0.22,16.1,93.0,0.0,0.0,22.8,22.8,17.2,66.0,64.0,90.0,842.0,625.0,0.0,777.0,639.0,0.0
6,5,5,0.3241,0.0,0.13975714,0.22,0.22,0.54,0.22,17.2,90.0,0.0,0.0,22.8,22.2,17.2,68.0,64.0,87.0,937.0,454.0,0.0,788.0,579.0,0.0
6,6,5,0.7569,13.170834,0.1537334,0.22,0.22,0.54,0.22,17.8,87.0,66.0,153.0,22.2,21.1,17.2,71.0,73.0,87.0,1003.0,248.0,24.0,821.0,334.0,0.0
6,7,5,2.0768,43.625,0.16157508,0.22,0.22,0.54,0.22,18.9,81.0,260.0,438.0,22.2,20.0,18.3,71.0,81.0,81.0,1004.0,0.0,153.0,831.0,0.0,60.0
6,8,5,0.32866666,177.49167,0.17613785,0.22,0.22,0.54,0.22,21.1,66.0,469.0,616.0,22.8,18.9,20.0,66.0,90.0,73.0,919.0,0.0,434.0,745.0,0.0,466.0
6,9,5,1.2123834,343.44168,0.19152784,0.22,0.22,0.22,0.22,23.9,54.0,659.0,675.0,22.2,18.3,20.6,68.0,93.0,73.0,780.0,0.0,616.0,672.0,0.0,546.0
6,10,5,1.1248833,484.27917,0.20159559,0.22,0.54,0.22,0.22,22.8,66.0,842.0,777.0,22.8,18.3,21.1,64.0,93.0,71.0,625.0,0.0,803.0,639.0,0.0,646.0
6,11,5,1.06225,594.79584,0.20262046,0.22,0.54,0.22,0.22,22.8,68.0,937.0,788.0,22.2,17.8,21.7,64.0,90.0,70.0,454.0,0.0,954.0,579.0,0.0,799.0
6,12,5,1.71175,679.8125,0.20926717,0.22,0.54,0.22,0.22,22.2,71.0,1003.0,821.0,21.1,17.8,21.7,73.0,87.0,68.0,248.0,0.0,1009.0,334.0,0.0,833.0
6,13,5,1.3710222333333335,723.4,0.21252102,0.22,0.54,0.22,0.22,22.2,71.0,1004.0,831.0,20.0,17.8,22.2,81.0,93.0,68.0,0.0,0.0,1004.0,0.0,0.0,831.0
6,14,5,1.030294466666667,732.55414,0.21270785,0.22,0.54,0.22,0.22,22.8,66.0,919.0,745.0,18.9,17.8,22.2,90.0,90.0,68.0,0.0,0.0,944.0,0.0,0.0,782.0
6,15,5,0.6895667,702.99585,0.21478723,0.22,0.22,0.22,0.22,22.2,68.0,780.0,672.0,18.3,16.7,21.7,93.0,93.0,70.0,0.0,0.0,793.0,0.0,0.0,648.0
6,16,5,0.6895667,623.62085,0.21512398,0.22,0.22,0.22,0.4,22.8,64.0,625.0,639.0,18.3,17.2,20.6,93.0,90.0,78.0,0.0,0.0,667.0,0.0,0.0,677.0
6,17,5,0.6895667,497.2875,0.21616608,0.22,0.22,0.22,0.4,22.2,64.0,454.0,579.0,17.8,17.2,20.6,90.0,87.0,78.0,0.0,0.0,477.0,0.0,0.0,585.0
6,18,5,1.1617,316.07083,0.20818423,0.22,0.22,0.22,0.4,21.1,73.0,248.0,334.0,17.8,17.2,19.4,87.0,87.0,81.0,0.0,24.0,279.0,0.0,0.0,362.0
6,19,5,1.6338333,0.0,0.19717504,0.22,0.22,0.22,0.4,20.0,81.0,0.0,0.0,17.8,18.3,18.3,93.0,81.0,87.0,0.0,153.0,0.0,0.0,60.0,0.0
6,20,5,2.1317334,0.0,0.19131361,0.22,0.22,0.22,0.4,18.9,90.0,0.0,0.0,17.8,20.0,18.3,90.0,73.0,87.0,0.0,434.0,0.0,0.0,466.0,0.0
6,21,5,0.6895667,0.0,0.18175143,0.22,0.22,0.22,0.22,18.3,93.0,0.0,0.0,16.7,20.6,18.3,93.0,73.0,87.0,0.0,616.0,0.0,0.0,546.0,0.0
6,22,5,0.6895667,0.0,0.1656613,0.22,0.22,0.22,0.22,18.3,93.0,0.0,0.0,17.2,21.1,18.3,90.0,71.0,87.0,0.0,803.0,0.0,0.0,646.0,0.0
6,23,5,0.6895667,0.0,0.15449846,0.22,0.22,0.22,0.22,17.8,90.0,0.0,0.0,17.2,21.7,17.8,87.0,70.0,87.0,0.0,954.0,0.0,0.0,799.0,0.0
6,24,5,0.6895667,0.0,0.14781113,0.22,0.22,0.22,0.22,17.8,87.0,0.0,0.0,17.2,21.7,18.3,87.0,68.0,90.0,24.0,1009.0,0.0,0.0,833.0,0.0
6,1,6,0.6895667,0.0,0.14218049,0.22,0.22,0.22,0.22,17.8,93.0,0.0,0.0,18.3,22.2,17.8,81.0,68.0,90.0,153.0,1004.0,0.0,60.0,831.0,0.0
6,2,6,0.6895667,0.0,0.13418256,0.22,0.22,0.22,0.22,17.8,90.0,0.0,0.0,20.0,22.2,17.2,73.0,68.0,93.0,434.0,944.0,0.0,466.0,782.0,0.0
6,3,6,0.6895667,0.0,0.12851593,0.22,0.22,0.22,0.22,16.7,93.0,0.0,0.0,20.6,21.7,17.2,73.0,70.0,90.0,616.0,793.0,0.0,546.0,648.0,0.0
6,4,6,0.6895667,0.0,0.13012978,0.22,0.22,0.4,0.22,17.2,90.0,0.0,0.0,21.1,20.6,16.7,71.0,78.0,93.0,803.0,667.0,0.0,646.0,677.0,0.0
6,5,6,0.61766666,0.0,0.13972263,0.22,0.22,0.4,0.22,17.2,87.0,0.0,0.0,21.7,20.6,17.2,70.0,78.0,90.0,954.0,477.0,0.0,799.0,585.0,0.0
6,6,6,2.0180833,13.233334,0.13835391,0.22,0.22,0.4,0.22,17.2,87.0,24.0,0.0,21.7,19.4,17.2,68.0,81.0,90.0,1009.0,279.0,18.0,833.0,362.0,0.0
6,7,6,0.73015,43.208332,0.13886641,0.22,0.22,0.4,0.22,18.3,81.0,153.0,60.0,22.2,18.3,17.8,68.0,87.0,87.0,1004.0,0.0,81.0,831.0,0.0,0.0
6,8,6,2.1568832,176.675,0.15169753,0.22,0.22,0.4,0.22,20.0,73.0,434.0,466.0,22.2,18.3,18.9,68.0,87.0,81.0,944.0,0.0,212.0,782.0,0.0,35.0
6,9,6,1.2699167,342.24167,0.17145336,0.22,0.22,0.22,0.22,20.6,73.0,616.0,546.0,21.7,18.3,21.1,70.0,87.0,71.0,793.0,0.0,483.0,648.0,0.0,246.0
6,10,6,1.50285835,488.9125,0.17707421,0.22,0.4,0.22,0.22,21.1,71.0,803.0,646.0,20.6,18.3,21.1,78.0,87.0,73.0,667.0,0.0,574.0,677.0,0.0,202.0
6,11,6,1.7358,598.49585,0.18134734,0.22,0.4,0.22,0.22,21.7,70.0,954.0,799.0,20.6,17.8,20.6,78.0,87.0,73.0,477.0,0.0,601.0,585.0,0.0,197.0
6,12,6,0.6895667,677.32916,0.19152245,0.22,0.4,0.22,0.22,21.7,68.0,1009.0,833.0,19.4,18.3,20.6,81.0,90.0,73.0,279.0,0.0,1009.0,362.0,0.0,761.0
6,13,6,0.6895667,719.5917,0.19505808,0.22,0.4,0.22,0.22,22.2,68.0,1004.0,831.0,18.3,17.8,21.1,87.0,90.0,71.0,0.0,0.0,1004.0,0.0,0.0,831.0
6,14,6,0.6895667,726.3625,0.19305275,0.22,0.4,0.22,0.22,22.2,68.0,944.0,782.0,18.3,17.2,21.1,87.0,93.0,71.0,0.0,0.0,944.0,0.0,0.0,812.0
6,15,6,0.6895667,702.9125,0.1946704,0.22,0.22,0.22,0.22,21.7,70.0,793.0,648.0,18.3,17.2,21.1,87.0,90.0,73.0,0.0,0.0,826.0,0.0,0.0,770.0
6,16,6,0.66431665,621.0333,0.19478548,0.22,0.22,0.22,0.4,20.6,78.0,667.0,677.0,18.3,16.7,20.6,87.0,93.0,75.0,0.0,0.0,667.0,0.0,0.0,701.0
6,17,6,0.2777,486.175,0.19633545,0.22,0.22,0.22,0.4,20.6,78.0,477.0,585.0,17.8,17.2,20.6,87.0,90.0,75.0,0.0,0.0,477.0,0.0,0.0,572.0
6,18,6,0.73255,321.29166,0.19665483,0.22,0.22,0.22,0.4,19.4,81.0,279.0,362.0,18.3,17.2,20.0,90.0,90.0,81.0,0.0,18.0,257.0,0.0,0.0,362.0
6,19,6,0.80086666,0.0,0.19202657,0.22,0.22,0.22,0.4,18.3,87.0,0.0,0.0,17.8,17.8,19.4,90.0,87.0,84.0,0.0,81.0,0.0,0.0,0.0,0.0
6,20,6,1.2447,0.0,0.19161755,0.22,0.22,0.22,0.4,18.3,87.0,0.0,0.0,17.2,18.9,18.9,93.0,81.0,87.0,0.0,212.0,0.0,0.0,35.0,0.0
6,21,6,1.5617,0.0,0.18711294,0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,17.2,21.1,18.9,90.0,71.0,87.0,0.0,483.0,0.0,0.0,246.0,0.0
6,22,6,1.7427334,0.0,0.17706019,0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,16.7,21.1,19.4,93.0,73.0,84.0,0.0,574.0,0.0,0.0,202.0,0.0
6,23,6,0.6895667,0.0,0.16094136,0.22,0.22,0.22,0.22,17.8,87.0,0.0,0.0,17.2,20.6,18.9,90.0,73.0,87.0,0.0,601.0,0.0,0.0,197.0,0.0
6,24,6,0.6895667,0.0,0.15343861,0.22,0.22,0.22,0.22,18.3,90.0,0.0,0.0,17.2,20.6,18.9,90.0,73.0,84.0,18.0,1009.0,0.0,0.0,761.0,0.0
6,1,7,0.6895667,0.0,0.14463511,0.22,0.22,0.22,0.22,17.8,90.0,0.0,0.0,17.8,21.1,18.3,87.0,71.0,90.0,81.0,1004.0,0.0,0.0,831.0,0.0
6,2,7,0.6895667,0.0,0.14581747,0.22,0.22,0.22,0.22,17.2,93.0,0.0,0.0,18.9,21.1,18.3,81.0,71.0,87.0,212.0,944.0,0.0,35.0,812.0,0.0
6,3,7,0.6895667,0.0,0.13785183,0.22,0.22,0.22,0.22,17.2,90.0,0.0,0.0,21.1,21.1,17.8,71.0,73.0,87.0,483.0,826.0,0.0,246.0,770.0,0.0
6,4,7,1.2519667,0.0,0.13798462,0.22,0.22,0.4,0.22,16.7,93.0,0.0,0.0,21.1,20.6,17.8,73.0,75.0,87.0,574.0,667.0,0.0,202.0,701.0,0.0
6,5,7,1.3422333,0.0,0.13739969,0.22,0.22,0.4,0.22,17.2,90.0,0.0,0.0,20.6,20.6,17.8,73.0,75.0,87.0,601.0,477.0,0.0,197.0,572.0,0.0
6,6,7,1.1138333,13.058333,0.13913733,0.22,0.22,0.4,0.22,17.2,90.0,18.0,0.0,20.6,20.0,17.8,73.0,81.0,84.0,1009.0,257.0,13.0,761.0,362.0,0.0
6,7,7,0.91805,43.808334,0.13984743,0.22,0.22,0.4,0.22,17.8,87.0,81.0,0.0,21.1,19.4,18.3,71.0,84.0,81.0,1004.0,0.0,94.0,831.0,0.0,0.0
6,8,7,1.4617167,173.575,0.15125105,0.22,0.22,0.4,0.22,18.9,81.0,212.0,35.0,21.1,18.9,19.4,71.0,87.0,76.0,944.0,0.0,301.0,812.0,0.0,127.0
6,9,7,1.3304666,335.11667,0.16593826,0.22,0.22,0.22,0.22,21.1,71.0,483.0,246.0,21.1,18.9,19.4,73.0,87.0,76.0,826.0,0.0,552.0,770.0,0.0,364.0
6,10,7,2.1069,475.37918,0.17743856,0.22,0.4,0.22,0.22,21.1,73.0,574.0,202.0,20.6,19.4,21.7,75.0,84.0,66.0,667.0,0.0,780.0,701.0,0.0,575.0
6,11,7,0.6895667,587.2833,0.18638474,0.22,0.4,0.22,0.22,20.6,73.0,601.0,197.0,20.6,18.9,22.2,75.0,87.0,66.0,477.0,0.0,902.0,572.0,0.0,662.0
6,12,7,0.6895667,663.475,0.19150905,0.22,0.4,0.22,0.22,20.6,73.0,1009.0,761.0,20.0,18.9,22.8,81.0,84.0,64.0,257.0,0.0,1009.0,362.0,0.0,803.0
6,13,7,0.6895667,708.275,0.19847228,0.22,0.4,0.22,0.22,21.1,71.0,1004.0,831.0,19.4,18.3,22.8,84.0,90.0,66.0,0.0,0.0,1004.0,0.0,0.0,831.0
6,14,7,0.6895667,719.4083,0.2031374,0.22,0.4,0.22,0.22,21.1,71.0,944.0,812.0,18.9,18.3,22.2,87.0,87.0,68.0,0.0,0.0,944.0,0.0,0.0,812.0
6,15,7,0.6895667,687.4583,0.20898245,0.22,0.22,0.22,0.22,21.1,73.0,826.0,770.0,18.9,17.8,22.2,87.0,87.0,68.0,0.0,0.0,799.0,0.0,0.0,709.0
6,16,7,0.795975,603.5,0.21092519,0.22,0.22,0.22,0.54,20.6,75.0,667.0,701.0,19.4,17.8,21.1,84.0,87.0,73.0,0.0,0.0,610.0,0.0,0.0,515.0
6,17,7,0.9023833,475.27917,0.21615079,0.22,0.22,0.22,0.54,20.6,75.0,477.0,572.0,18.9,17.8,20.6,87.0,87.0,75.0,0.0,0.0,373.0,0.0,0.0,270.0
6,18,7,0.87948334,302.85,0.2123696,0.22,0.22,0.22,0.54,20.0,81.0,257.0,362.0,18.9,17.8,19.4,84.0,84.0,81.0,0.0,13.0,182.0,0.0,0.0,101.0
6,19,7,0.6327,0.0,0.20789266,0.22,0.22,0.22,0.54,19.4,84.0,0.0,0.0,18.3,18.3,19.4,90.0,81.0,84.0,0.0,94.0,123.0,0.0,0.0,0.0
6,20,7,0.99623334,0.0,0.20356059,0.22,0.22,0.22,0.54,18.9,87.0,0.0,0.0,18.3,19.4,19.4,87.0,76.0,84.0,0.0,301.0,0.0,0.0,127.0,0.0
6,21,7,1.32965,0.0,0.20774221,0.22,0.22,0.22,0.22,18.9,87.0,0.0,0.0,17.8,19.4,19.4,87.0,76.0,84.0,0.0,552.0,0.0,0.0,364.0,0.0
6,22,7,0.6895667,0.0,0.19756407,0.22,0.22,0.22,0.22,19.4,84.0,0.0,0.0,17.8,21.7,19.4,87.0,66.0,84.0,0.0,780.0,0.0,0.0,575.0,0.0
6,23,7,0.6895667,0.0,0.19290663,0.22,0.22,0.22,0.22,18.9,87.0,0.0,0.0,17.8,22.2,19.4,87.0,66.0,81.0,0.0,902.0,0.0,0.0,662.0,0.0
6,24,7,0.6895667,0.0,0.19157985,0.22,0.22,0.22,0.22,18.9,84.0,0.0,0.0,17.8,22.8,17.2,84.0,64.0,87.0,13.0,1009.0,0.0,0.0,803.0,0.0
6,1,1,0.6895667,0.0,0.1833321,0.22,0.22,0.22,0.22,18.3,90.0,0.0,0.0,18.3,22.8,18.9,81.0,66.0,84.0,94.0,1004.0,0.0,0.0,831.0,0.0
6,2,1,0.6895667,0.0,0.17829773,0.22,0.22,0.22,0.22,18.3,87.0,0.0,0.0,19.4,22.2,18.3,76.0,68.0,87.0,301.0,944.0,0.0,127.0,812.0,0.0
6,3,1,2.16665,0.0,0.17768393,0.22,0.22,0.22,0.22,17.8,87.0,0.0,0.0,19.4,22.2,18.0,76.0,68.0,88.0,552.0,799.0,0.0,364.0,709.0,0.0
6,4,1,0.6895667,0.0,0.17960487,0.22,0.22,0.54,0.22,17.8,87.0,0.0,0.0,21.7,21.1,17.8,66.0,73.0,87.0,780.0,610.0,0.0,575.0,515.0,0.0
6,5,1,0.52963335,0.0,0.18560365,0.22,0.22,0.54,0.22,17.8,87.0,0.0,0.0,22.2,20.6,17.8,66.0,75.0,84.0,902.0,373.0,0.0,662.0,270.0,0.0
6,6,1,0.3697,17.233334,0.19007038,0.22,0.22,0.54,0.22,17.8,84.0,13.0,0.0,22.8,19.4,18.3,64.0,81.0,81.0,1009.0,182.0,13.0,803.0,101.0,0.0
6,7,1,0.88674165,50.033333,0.19736393,0.22,0.22,0.54,0.22,18.3,81.0,94.0,0.0,22.8,19.4,18.3,66.0,84.0,81.0,1004.0,123.0,60.0,831.0,0.0,0.0
6,8,1,1.4037833,171.125,0.20646033,0.22,0.22,0.54,0.22,19.4,76.0,301.0,127.0,22.2,19.4,18.9,68.0,84.0,81.0,944.0,0.0,143.0,812.0,0.0,0.0
6,9,1,0.6895667,331.1,0.2200319,0.22,0.22,0.22,0.22,19.4,76.0,552.0,364.0,22.2,19.4,19.4,68.0,84.0,79.0,799.0,0.0,234.0,709.0,0.0,12.0
6,10,1,0.72428334,470.73334,0.22627504,0.22,0.54,0.22,0.22,21.7,66.0,780.0,575.0,21.1,19.4,20.6,73.0,84.0,73.0,610.0,0.0,240.0,515.0,0.0,0.0
6,11,1,0.35538334,579.50415,0.2337514,0.22,0.54,0.22,0.22,22.2,66.0,902.0,662.0,20.6,19.4,20.0,75.0,81.0,76.0,373.0,0.0,358.0,270.0,0.0,30.0
6,12,1,0.45708334,658.67914,0.23791046,0.22,0.54,0.22,0.22,22.8,64.0,1009.0,803.0,19.4,17.2,19.4,81.0,87.0,79.0,182.0,0.0,471.0,101.0,0.0,36.0
6,13,1,0.76233333,701.3375,0.23791046,0.22,0.54,0.22,0.22,22.8,66.0,1004.0,831.0,19.4,18.9,20.6,84.0,84.0,73.0,123.0,0.0,524.0,0.0,0.0,90.0
